"gene","ID","collection","p_matched","p.adjust","pvalue","fold_enrichment","enriched","n_sets_for_gene","weight_fractional","winner_id","is_winner","arm","variant"
"FOSL1","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000660009647200625,5.60517747091826e-06,9.76013277428372,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"NAB2","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000660009647200625,5.60517747091826e-06,9.76013277428372,TRUE,1,1,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",TRUE,"KO_heat_up","hypoxia_anchored"
"SH3GL3","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000660009647200625,5.60517747091826e-06,9.76013277428372,TRUE,2,0.5,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",TRUE,"KO_heat_up","hypoxia_anchored"
"ANXA2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,4,0.25,"GOBP_NEGATIVE_REGULATION_OF_COAGULATION",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL20","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL22","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL3","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL4","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CD80","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"CDKN1A","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"CSF2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"FASLG","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL17F","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,2,0.5,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1A","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1R2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,5,0.2,"REACTOME_INTERLEUKIN_10_SIGNALING",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1RN","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL23A","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL24","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,2,0.5,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL3","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,3,0.333333333333333,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL9","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,3,0.333333333333333,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"PTPN5","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,1,1,"REACTOME_SIGNALING_BY_INTERLEUKINS",TRUE,"KO_heat_up","hypoxia_anchored"
"SDC1","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,5,0.2,"REACTOME_SIGNALING_BY_INTERLEUKINS",TRUE,"KO_heat_up","hypoxia_anchored"
"TIMP1","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00288370846890765,3.67351397313076e-05,2.65514947008222,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"AREG","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00841648156587522,0.000166852230794922,9.29536454693687,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"EGFR","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00841648156587522,0.000166852230794922,9.29536454693687,TRUE,4,0.25,"REACTOME_EGFR_DOWNREGULATION",TRUE,"KO_heat_up","hypoxia_anchored"
"HBEGF","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00841648156587522,0.000166852230794922,9.29536454693687,TRUE,8,0.125,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"SH3GL3","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00841648156587522,0.000166852230794922,9.29536454693687,TRUE,2,0.5,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",FALSE,"KO_heat_up","hypoxia_anchored"
"SPRY1","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00841648156587522,0.000166852230794922,9.29536454693687,TRUE,1,1,"REACTOME_EGFR_DOWNREGULATION",TRUE,"KO_heat_up","hypoxia_anchored"
"ADAM8","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"COL27A1","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,1,1,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",TRUE,"KO_heat_up","hypoxia_anchored"
"ITGA3","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,1,1,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",TRUE,"KO_heat_up","hypoxia_anchored"
"LAMC2","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,2,0.5,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",TRUE,"KO_heat_up","hypoxia_anchored"
"LTBP3","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,4,0.25,"GOBP_TISSUE_REMODELING",FALSE,"KO_heat_up","hypoxia_anchored"
"P4HA2","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,2,0.5,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",TRUE,"KO_heat_up","hypoxia_anchored"
"PDGFA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"PDGFB","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"SDC1","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,5,0.2,"REACTOME_SIGNALING_BY_INTERLEUKINS",FALSE,"KO_heat_up","hypoxia_anchored"
"SDC4","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"SERPINE1","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,11,0.0909090909090909,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"SPP1","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"TIMP1","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.000499750124937531,0.00898862800333866,0.00022634485937872,3.16764364657752,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"AREG","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CD80","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"CDKN1A","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"EGFR","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,4,0.25,"REACTOME_EGFR_DOWNREGULATION",FALSE,"KO_heat_up","hypoxia_anchored"
"HBEGF","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,8,0.125,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"NR4A1","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"PDGFA","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"PDGFB","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.010713579676676,0.000295703897657723,4.66929940032178,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"HAVCR1","REACTOME_ATTACHMENT_AND_ENTRY","Reactome",0.00149925037481259,0.0414384436435143,0.00149565507842833,12.5487421383648,TRUE,1,1,"REACTOME_ATTACHMENT_AND_ENTRY",TRUE,"KO_heat_up","hypoxia_anchored"
"SDC1","REACTOME_ATTACHMENT_AND_ENTRY","Reactome",0.00149925037481259,0.0414384436435143,0.00149565507842833,12.5487421383648,TRUE,5,0.2,"REACTOME_SIGNALING_BY_INTERLEUKINS",FALSE,"KO_heat_up","hypoxia_anchored"
"SDC4","REACTOME_ATTACHMENT_AND_ENTRY","Reactome",0.00149925037481259,0.0414384436435143,0.00149565507842833,12.5487421383648,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"ADAM8","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"AK4","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,3,0.333333333333333,"HALLMARK_HYPOXIA",FALSE,"KO_heat_up","hypoxia_anchored"
"EGR1","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"FOSL2","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"HK2","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,3,0.333333333333333,"HALLMARK_HYPOXIA",FALSE,"KO_heat_up","hypoxia_anchored"
"INHBA","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"LTA","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"NPPC","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,2,0.5,"GOBP_TISSUE_REMODELING",FALSE,"KO_heat_up","hypoxia_anchored"
"NR4A2","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,2,0.5,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"PAK1","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,1,1,"GOBP_RESPONSE_TO_OXYGEN_LEVELS",TRUE,"KO_heat_up","hypoxia_anchored"
"SLC2A1","GOBP_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,2,0.5,"HALLMARK_HYPOXIA",FALSE,"KO_heat_up","hypoxia_anchored"
"ADAM8","GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"AK4","GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,3,0.333333333333333,"HALLMARK_HYPOXIA",FALSE,"KO_heat_up","hypoxia_anchored"
"INHBA","GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS","GO_BP",NA,NA,NA,NA,FALSE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"ACTBL2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ADCY4","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ALDH1L2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ANKRD33B","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ANKRD37","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ARHGEF25","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ARID3A","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ASB2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"B3GNT5","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"BCAM","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"BSPRY","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"C11orf86","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"C15orf48","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"C22orf15","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CARD10","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CASZ1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CCDC184","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CD53","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CLDN4","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CRABP2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CSGALNACT1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CTH","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"CYSTM1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"DENND3","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"DMWD","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"DNAH7","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"EBF1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"EHD2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"EPCAM","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"EPN2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ESYT3","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"FAM110C","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"FAM43A","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"FAM83G","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"FAT2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"GATM","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"GFI1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"GPAT3","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"GPRC5A","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"GPRIN2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"HIC1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"HSPH1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"IDI2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"IGF2BP2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"IGKC","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"ILDR1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"KLF5","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"LST1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"LZTS3","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"MAPK12","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"MCF2L","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"MOCOS","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"MST1R","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"MYO16","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"NEB","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"NOTCH3","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"NRBP2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"OAF","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"OPHN1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"PDZK1IP1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"PKIB","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
"PLA1A","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"KO_heat_up","hypoxia_anchored"
